FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s
605,18.206,0.829609698745285,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042
606,56.8441667297645,4.08043259382399,23.665024822695,1.8007964122765,38.6167695035461,2.60902624989487,34.8387659574468,34.8387659574468
607,15.5586076254826,0.65185638553533,14.4394464285714,0.641291449960679,16.184125,1.54617485736055,14.3820178571428,14.3820178571428
608,19.8982041297935,1.72232247845933,16.2750707964602,1.03617439866937,18.4178318584071,1.58908980518115,16.7673539823009,16.7673539823009
609,15.61263,0.791549170136826,15.6078,1.3618788029314,16.5741200000001,1.69956875693793,15.46356,15.46356
611,10.5538862019915,1.3672729558308,7.95742105263157,1.29155278810017,17.0108684210526,2.46124501026335,10.4106842105263,10.4106842105263
612,15.002156097561,0.356386089262576,14.3144634146341,0.312299430459961,17.181512195122,2.27625307201495,14.3070487804878,14.3070487804878
613,16.0600640913082,0.936187159397274,14.0579264705882,0.703583003395644,17.53675,2.15688713427259,14.6358088235294,14.6358088235294
614,15.9783613086771,0.622564378387444,14.8224473684211,0.497075784685557,17.4110263157895,2.13517256855109,14.8726315789474,14.8726315789474
615,14.554485380117,0.735053629535518,13.3266842105263,0.579993286303173,17.2706842105263,2.30879378268113,13.3929473684211,13.3929473684211
616,18.9089487179487,1.92090470458286,18.5151538461538,1.81782047571613,19.1400769230769,2.20117207991317,18.5174615384615,18.5174615384615
617,16.5418999999999,1.44565705280136,16.481,2.11035840856775,17.9978,2.58125125046323,16.4858,16.4858
618,18.3798787878788,1.6461761855205,17.9349166666666,1.6723938946429,18.7425833333333,2.15323516888561,17.93725,17.93725
619,13.910095238095,0.437737840651486,13.1601428571429,0.927961926927834,17.0848571428571,2.37357571997043,13.2315714285715,13.2315714285715
620,13.8915454545454,1.69855798833469,13.2876363636364,2.15301440805426,17.4233636363636,2.59874814669419,13.3853636363637,13.3853636363637
621,7.89621428571434,1.1212447533611,6.729625,1.02795351198281,16.99725,2.49306946008987,7.95575,7.95575
622,7.47120855614975,3.27972012883793,3.56888235294118,1.36528316194815,17.1276764705882,2.44683923589082,7.56170588235296,7.56170588235296
623,12.7979999999999,1.14962112882939,12.3996666666666,1.17226119419629,17.035,2.45574725561739,12.493,12.493
624,6.44352333333334,1.37115905023489,4.81259999999999,0.902482639675089,17.12068,2.48080864823332,7.19172,7.19172
625,7.90855911330049,3.46302134387203,4.19644827586207,1.49275986260143,17.2610344827586,2.4872746226991,7.0153448275862,7.0153448275862
626,10.8753757575758,3.31663437822802,4.39985454545457,1.77574648203538,17.4932909090909,2.4482723747086,9.90074545454546,9.90074545454546
627,8.16828138528139,3.18866179900959,3.93527272727273,1.50270772079286,17.2185454545455,2.45375629622902,4.76604545454545,4.76604545454545
628,6.06352709359607,3.30478692427999,2.44399999999999,1.01801267906518,17.0282413793103,2.48009462443663,6.3928275862069,6.3928275862069
629,36.2257947368421,2.60753734956856,22.244,2.00744958936803,29.9648,2.61381004722282,22.3581,22.3581
