FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s,RL_Eg_d,RL_Cm_d,RL_Ca_d,RL_Ch_d
491,7.48183236382866,3.62592685741442,4.61845161290323,2.11439191921639,14.9294677419355,2.93279881198262,5.72075806451613,5.72075806451613,-0.13570037088533,-0.187934613669171,-0.0111773440561715,-0.169889790466978
492,5.47583333333333,2.43646797258003,3.63823076923078,1.98849506895704,14.3048461538462,2.93065528561873,5.25715384615385,5.25715384615385,-0.159500401441414,-0.211992469302408,-0.0116026915274096,-0.154013740180256
493,64.3876323529412,5.38100806254546,35.0118823529412,3.15474786332283,45.1614705882353,3.59876894265365,37.6355294117647,37.6355294117647,-0.00829808414264167,-0.0136925919468038,-0.00295317388299075,-0.0173460830794558
494,47.6217560232304,4.85174678615989,23.6903155080214,2.64693254547659,34.6157165775401,3.15190908474088,27.5343048128342,27.5343048128342,-0.0115374964198136,-0.0220610212814214,-0.00384986140641531,-0.0323763680228066
495,6.50628571428568,2.08267959127263,6.09714285714286,1.50344065502797,14.1514285714286,2.96815784307195,5.85614285714284,5.85614285714284,-0.356271583980756,-0.379488819749355,-0.0138966313637605,-0.391723053198829
497,8.03683636363641,2.60000943879231,7.19372727272728,1.91617758092658,14.4139090909091,2.9092205685342,7.10790909090909,7.10790909090909,-0.320828294878326,-0.353230130591928,-0.0160604687800062,-0.356066907613328
498,8.30169783752191,4.6408362946877,4.10513559322034,2.65055643317636,15.1134915254237,3.04948682892085,7.08059322033898,7.08059322033898,-0.110613055762778,-0.151968095908881,-0.0101725018311315,-0.127111153830872
499,12.5102969321563,3.25973435202925,5.5394433497537,1.15601894078302,17.2487241379311,2.87766121039879,7.77256650246306,7.77256650246306,-0.0844574231295959,-0.142078407975771,-0.0104379773514518,-0.120094825794423
500,57.5821565323565,5.07395565415912,29.133065934066,2.3323177815878,40.4481538461538,3.31677322392753,32.5603076923076,32.5603076923076,-0.00979549757151828,-0.0149377013675591,-0.00385679911400411,-0.0241474264617612
501,6.37321666666667,3.65447527139417,3.1256875,1.11290714275817,14.8051875,3.29067896704585,5.1598125,5.1598125,-0.218361882170869,-0.33379957106129,-0.0128435396828704,-0.270826709062003
502,5.75845054945051,1.08570994799379,5.0145,0.779111103148856,14.085,3.02879710069581,5.08249999999999,5.08249999999999,-0.41977777406834,-0.433819378343021,-0.01547755754311,-0.4307099024852
503,4.93921428571427,2.96860188852756,2.77985714285714,1.45527801291226,14.1949047619048,2.96257875961476,4.58342857142856,4.58342857142856,-0.209350419295911,-0.274053348276367,-0.0130089861003507,-0.267650214163721
504,5.50594444444445,2.04864141737046,4.46477777777778,1.47810555880036,14.2211111111111,2.96509745438917,3.64977777777778,3.64977777777778,-0.323497088730581,-0.350546289096014,-0.0131842713965449,-0.385087702906088
506,6.38771076923079,1.0957650247229,5.96038461538463,0.853502654002817,14.1072307692308,3.01483594384715,5.9518076923077,5.9518076923077,-0.416690854246199,-0.4342715292545,-0.0175312656510375,-0.434986599941584
507,5.21383190883189,0.973379545340565,4.93666666666667,0.79165987242723,14.0799259259259,3.04093388259752,3.86959259259259,3.86959259259259,-0.422904211897281,-0.424757564374267,-0.0146420360420311,-0.427254985815893
508,7.62894166666666,2.15319948517398,6.5906875,1.27963738728465,14.3375625,2.94459773282394,6.55925,6.55925,-0.346051944508144,-0.399584353470364,-0.0162865192389333,-0.402002290611343
509,6.45904395604398,1.40589763295958,5.88492857142859,0.935139076413285,14.1442857142857,2.9892092778527,4.009,4.009,-0.394205210857208,-0.414064333398076,-0.0157415737597359,-0.410732096540345
510,40.6732833333332,3.055812182826,23.434125,1.78185722970783,30.566125,3.08533551126812,23.4193125,23.4193125,-0.0900241104381855,-0.156647697878945,-0.00861530727253562,-0.157131481631441
511,5.25279999999998,1.13967144871275,4.9728,0.815355729093115,14.0788,3.04925704533554,4.8134,4.8134,-0.420738633230763,-0.427281522089645,-0.0146416573348265,-0.438002054922469
512,5.12581818181818,1.3430938011956,4.82254545454547,1.04395769351428,14.0962727272727,3.02722136370754,4.31663636363635,4.31663636363635,-0.391219849264916,-0.400865135934783,-0.0142779949733707,-0.421066107450096
513,6.58830476190477,1.31390232182003,6.25853333333337,1.2267494930764,14.1252666666667,2.99563940603781,6.24300000000003,6.24300000000003,-0.415777023342089,-0.425038431752491,-0.018837955605117,-0.426103423208933
514,5.76367619047624,1.57702854395904,5.23266666666666,1.07031387640086,14.1488666666667,3.00968274725561,3.67346666666665,3.67346666666665,-0.395891126130023,-0.417712691771268,-0.0144420761297094,-0.408503923462093
515,8.1851748768473,4.8134942455295,6.13268965517241,3.5169636897232,16.4046896551724,3.86343497689102,6.83437931034483,6.83437931034483,-0.150442267475235,-0.172961561004625,-0.0138960285208176,-0.17877800980209
516,40.5472396270396,4.61057223584608,20.4367424242424,2.56912987957357,30.7193636363636,3.40213688696628,27.9067272727272,27.9067272727272,-0.00535922751446074,-0.020413484173055,-0.00415680022149516,-0.0262444587156142
517,9.67046666666666,3.45193979720823,7.08374509803921,2.88707345855501,15.5371764705882,3.45305432481138,10.1611176470588,10.1611176470588,-0.0969803977939599,-0.137145832382362,-0.019964429630508,-0.177879627233038
518,7.46222739291379,2.05227306047356,7.57575806451613,1.9894573532719,15.0053064516129,3.68901571181117,7.65853225806452,7.65853225806452,-0.336209664977642,-0.314537101572702,-0.0246549233366086,-0.343996651048701
519,30.5128571428571,13.1491832018578,18.270625,7.69703414107953,25.282125,7.0116503478122,23.728625,23.728625,-0.00505646894988337,-0.0101648314439343,-0.00180631024118676,-0.00782434169950756
520,133.690316666667,9.9639027517664,232.80916,17.8409009930172,235.07056,17.8805748521529,234.72012,234.72012,-0.0116247362878756,-0.000136230373293089,-5.2917480209472e-05,-0.000235118410231714
521,9.40219999999998,4.81811471318289,13.049,4.69161488724834,18.4764,3.69117160096734,17.3804,17.3804,-0.110802171404791,-0.018517961369517,-0.00251579117853507,-0.00514018156632459
522,6.74408021390376,1.28635045659419,6.32882352941176,0.993738689156396,14.1415588235294,2.96601681722902,6.27705882352941,6.27705882352941,-0.392036435782268,-0.415409943664228,-0.0171041334464127,-0.419443817229595
523,6.98480431848853,1.50337452879878,6.422,1.06532473664444,14.1367692307692,2.9596379269261,6.34825641025641,6.34825641025641,-0.376636847024361,-0.403623150608899,-0.0174436218858393,-0.40746183271075
524,29.9429014020805,2.23338970679804,17.7791940298507,1.34160602922679,25.838776119403,3.02554391070566,17.8096865671642,17.8096865671642,-0.112696510995473,-0.178253065293395,-0.00841632815847791,-0.177476378899573
525,6.53007972027973,2.02536237781884,5.94201515151515,1.7505550598674,14.2238484848485,2.92514096804315,5.80724242424242,5.80724242424242,-0.33139951662144,-0.343220317682751,-0.012898497542201,-0.352208751859954
526,5.39166666666667,3.07288063112626,5.2655,2.38121396139237,14.21175,2.99636490436998,5.46475,5.46475,-0.310263954628792,-0.320010331245561,-0.0134497240637257,-0.321296612537647
527,5.75901052631579,2.35941231409611,4.96090000000001,1.76875795254599,14.18585,2.94352537259645,5.33425000000002,5.33425000000002,-0.301434972931019,-0.325295469691405,-0.0127324480819553,-0.31294637394625
528,7.50478332194122,3.4058604660184,1.81528571428571,0.781868022507091,14.9852255639098,2.94593027147413,5.83042105263159,5.83042105263159,-0.107371856166293,-0.255704764176729,-0.0116913913042945,-0.174212332200853
529,5.39254679802956,2.65646208899419,3.38934482758623,1.51704537088879,14.2508275862069,2.94143697629111,5.24041379310345,5.24041379310345,-0.299419599958426,-0.348457831468856,-0.0121475489736511,-0.284716469597594
530,3.71416666666662,2.02273177645168,3.5813846153846,2.0417667908447,14.1556153846154,2.99790987579459,4.63984615384614,4.63984615384614,-0.330977052246891,-0.31967560460232,-0.0130274816024468,-0.301681022520223
531,6.32303270223753,2.96998396784822,4.98866666666667,2.30628658314802,14.2710714285714,2.91436550187963,4.48954761904762,4.48954761904762,-0.2390801448686,-0.259188807423267,-0.0120952954674019,-0.295475689629127
532,10.7933888888889,5.13399302297094,7.42362162162163,3.35358341234987,16.3514054054054,3.46037833032323,6.28181081081081,6.28181081081081,-0.120477632041149,-0.170432340190079,-0.0096108356407707,-0.209716904784439
533,5.41031782945737,2.77095148593185,4.44467441860465,1.90740740973585,14.2043953488372,2.90779488722161,4.54146511627907,4.54146511627907,-0.272084496615729,-0.313534209979907,-0.0119177036219331,-0.316307810782039
534,6.52215555555555,4.19299427015965,2.77310000000001,2.03701148887427,14.5945,2.84956132584469,5.57460000000001,5.57460000000001,-0.0607254410014584,-0.11476090148758,-0.0101732849537115,-0.136804942630185
535,5.93767857142861,4.23901519579576,5.618375,3.96249818627733,14.794375,2.94382724581934,4.78175,4.78175,-0.21585227809105,-0.192385093614116,-0.00884340638634632,-0.217405535893292
536,7.78398188405798,6.20929689882119,1.48108333333334,1.01321237388436,15.374625,3.54630648573025,7.11879166666669,7.11879166666669,-0.0391237531602838,-0.140092411157073,-0.00862437231495963,-0.108139710915053
537,3.62426666666666,2.74106226288197,2.91250000000001,1.9581269991188,14.2981666666667,2.91132658101942,1.13966666666666,1.13966666666666,-0.265301709574975,-0.29061459768688,-0.0115563646445654,-0.27693771803386
538,127.423224137931,9.63943587916462,82.1173448275862,6.31978489892524,87.615,6.37661880786437,82.1520689655172,82.1520689655172,-0.0112836994881985,-0.0179088917205255,-0.00158671965161623,-0.0177836321318651
539,7.98845736434108,3.61532054705606,3.93888372093023,2.11264064513887,15.5651395348837,3.36609624644608,4.89465116279069,4.89465116279069,-0.0895946199420407,-0.165346802988926,-0.0130108947637611,-0.140380900262304
540,7.51751578947365,2.69604956657442,6.62155,2.28390111471618,15.2706,3.53315210595352,6.62525,6.62525,-0.278539873686892,-0.301575833008111,-0.0181635815367999,-0.299837779856168
541,7.91562264150944,3.74494889681318,6.39860377358491,3.11192922701985,15.5355283018868,3.33374031807843,3.536,3.536,-0.142034236578798,-0.156302245044184,-0.0113206958152615,-0.231578558944616
542,111.636138888889,8.54801769820115,63.9038888888889,4.97773782571118,72.5923333333334,5.20802377562257,64.8265555555555,64.8265555555555,-0.00802632361411265,-0.0123724971674516,-0.00140466182660424,-0.01465588726503
543,16.675833030853,3.50292937241659,8.29896551724138,1.7879754778356,20.0913448275862,3.445786664818,9.38627586206897,9.38627586206897,-0.0495997583828307,-0.0965705190717889,-0.0113584109784109,-0.10637271070809
544,24.0118801843318,3.26060899222374,14.1749841269841,2.52557639229875,23.6336984126984,3.41499059924652,14.188746031746,14.188746031746,-0.0557941032248051,-0.0995390934032736,-0.00899735829940685,-0.100439972688803
545,8.36027453769558,3.62885786685047,4.94231578947368,2.37432328273556,15.6268947368421,3.35484088926663,7.08194736842105,7.08194736842105,-0.0937603743567656,-0.113636578168536,-0.0128451713842556,-0.150245029936917
546,6.51930804597701,3.35284332470902,3.90396666666667,2.04127055911153,15.2297666666667,3.47770302986317,5.47596666666666,5.47596666666666,-0.123783031562017,-0.189033298929568,-0.0154207853050004,-0.176736191162777
547,4.90530094466935,3.56938777462328,1.79479487179487,1.18422960780334,15.215,3.54354164282324,4.78276923076923,4.78276923076923,-0.0856887290643293,-0.165848368540147,-0.0162845983526314,-0.166053409281859
548,5.79042857142857,2.70236426330979,5.70899999999999,3.3050019601089,15.2127142857143,3.4843286641931,6.344,6.344,-0.178290749608315,-0.170926517571886,-0.0145017398372596,-0.183676470598364
549,8.37269523809525,4.48001150597413,7.74926666666668,3.82382574495389,15.6719333333333,3.3865795699209,8.06213333333334,8.06213333333334,-0.14111185252553,-0.142969844429697,-0.0119534471261617,-0.146304100750405
550,27.9838064516129,5.59972741007314,13.4021875,2.89414755237162,25.3065625,3.91115144192799,16.77153125,16.77153125,-0.0168970152625162,-0.041209202710467,-0.00824088010493073,-0.0469976347583973
551,22.8824157894737,13.0984611203094,14.7209,7.30822984130996,22.42985,7.16633747951981,14.40335,14.40335,-0.067210121619869,-0.108018856491918,-0.00919909356350639,-0.123182472598218
552,10.7404716831683,4.1881572444642,6.60395049504951,2.83928078786956,16.639297029703,3.54882969388719,8.40445544554456,8.40445544554456,-0.0974347736010425,-0.167816794661545,-0.0127946661929703,-0.136858974032232
553,9.56952813852815,3.76614080323622,8.84222727272728,3.32230236134074,15.6246818181818,3.32860302407685,7.25709090909091,7.25709090909091,-0.188538091068748,-0.193341184551506,-0.0131628809620141,-0.247998191316314
554,6.37601987142022,3.53922235872825,3.92191525423729,2.28536891771583,15.2518305084746,3.52080215645533,3.58491525423729,3.58491525423729,-0.15754813662639,-0.221444241062033,-0.0162497458263686,-0.241837140686651
555,20.3344659090909,2.68321062352635,10.4399090909091,1.42880085275573,23.0509696969697,3.53829926495911,10.3983939393939,10.3983939393939,-0.0310895015573062,-0.0503810691933036,-0.0114362649176622,-0.0533275214467901
556,7.78037619047618,3.30156428521811,6.58214285714284,2.72619773546755,15.4049047619048,3.47617578142554,6.45966666666665,6.45966666666665,-0.237125065258781,-0.257337968308174,-0.0160053533683937,-0.270349353201951
557,29.8122056737588,3.98396388193548,16.558875,2.86891878325537,26.3532916666666,3.42564063527189,17.8097291666666,17.8097291666666,-0.0333556462170229,-0.0455624548857008,-0.00806357386665758,-0.0457689173734164
558,9.08616217303823,4.33952330073007,6.13373239436619,3.1869246242373,16.2557464788733,3.76059194796131,7.68283098591549,7.68283098591549,-0.144853786969376,-0.17317407969965,-0.0148040846783206,-0.146701978216109
559,27.4683626373626,3.4444284035946,17.8195652173913,3.06224678625917,24.1727065217391,3.32295754606842,17.8900652173913,17.8900652173913,-0.0761403348014757,-0.124291431370052,-0.00958047137186133,-0.122113133625437
560,77.2889700617284,5.7678317204372,45.8463827160493,3.50318999302098,53.9331111111111,4.40995447419884,46.6668888888889,46.6668888888889,-0.0197694494824032,-0.0345502726827591,-0.00500392661323718,-0.0402152954451206
561,4.6579879032258,3.40438119981829,2.6574375,1.82585390669197,15.25653125,3.4731522758248,4.17640625,4.17640625,-0.130591425053147,-0.172782101167315,-0.0150265203558105,-0.141010643767997
562,176.408464387464,13.4185655391222,116.768333333333,8.98793435666199,121.675555555555,8.95302376571746,115.333814814815,115.333814814815,-0.00275194619890117,-0.00427064426517129,-0.00100773774731934,-0.00462779020448765
563,105.468850649351,9.32569271317859,64.0036785714286,6.46594095527326,68.5306428571428,6.38155896913201,63.3175892857143,63.3175892857143,-0.0171306206550522,-0.0298267809789914,-0.00256965180653949,-0.03761430040875
564,126.427424501424,9.49250698218599,78.3484074074074,5.96831171127602,83.1521111111111,6.11070087241395,35.337037037037,35.337037037037,-0.00931300151881695,-0.0173909246694786,-0.00206422844130799,-0.0585065966751992
565,20.8106734505088,14.7627829122748,15.6905531914893,8.89794657473388,21.4550425531915,8.60349950015105,13.4123829787234,13.4123829787234,-0.0736785108410232,-0.0956764008606594,-0.00897477098522442,-0.137805910546575
566,24.3163238095238,23.8104305336744,19.9594285714286,17.3016416216151,26.0319047619048,16.702798712952,19.9851904761905,19.9851904761905,-0.0693030436903778,-0.0873842214530034,-0.00724044187347796,-0.0891750709241305
567,40.8457625468165,4.77536314282197,24.5044777777778,3.24255114293996,31.2590888888889,3.79827688068208,24.4325666666666,24.4325666666666,-0.0493852048358345,-0.090915723714513,-0.00773757290456147,-0.0930945582690357
568,45.4453472706155,4.11043914642794,27.5182857142857,3.03800296050961,34.1260714285714,3.60086696125965,25.3253809523809,25.3253809523809,-0.0502807851107656,-0.0843429237797185,-0.00678338890819048,-0.0939874344930884
569,10.8016071428571,3.97838512207618,9.69025,3.72409620983133,15.987875,3.32059218240012,9.750375,9.750375,-0.119335057171581,-0.142360880628388,-0.0132844744455158,-0.142579198452305
570,7.54000507780508,3.05837113305374,6.46789189189189,2.72855193714598,15.1423603603604,3.54471952224796,5.97702702702703,5.97702702702703,-0.24053560304658,-0.247292685607173,-0.0183779427260572,-0.266457035582882
571,6.00808666666667,3.44670276402587,5.17056000000001,3.4845558994248,15.31732,3.55403342291138,5.88768000000001,5.88768000000001,-0.129122283492643,-0.168024715195985,-0.0194455184916797,-0.159978085193808
572,7.30992691622105,3.19764432392894,6.71617647058823,2.85268294719709,15.3985,3.48402901545019,6.90085294117646,6.90085294117646,-0.209843456919331,-0.230071547545941,-0.0178588512931721,-0.228069655967287
573,7.26580221653879,1.44824687136625,6.94378260869565,1.31722269404996,12.2847536231884,3.76719607208819,6.45497101449274,6.45497101449274,-0.401426842302977,-0.410168151983823,-0.0985143771450648,-0.439924902824591
574,40.1271523809524,4.54064857696419,24.5813611111111,2.96621703075924,28.6595555555555,3.75821953566789,24.4167777777778,24.4167777777778,-0.0778108430144319,-0.133503121581692,-0.0369817942517438,-0.139121790691425
575,8.5010947368421,2.36742678583225,7.92370833333333,1.86606287007687,12.6538958333333,3.5038976702408,7.72717708333333,7.72717708333333,-0.331717329548897,-0.359957323532556,-0.0924200359435473,-0.375475459733181
576,15.3568181818182,2.62607403492769,12.27725,2.85244743928681,15.65625,2.43582030267748,12.5544166666667,12.5544166666667,-0.0403151890779163,-0.0805394677516263,-0.0117563515859241,-0.0768585014150218
577,41.3845885057471,4.66972702271189,21.8254,2.87369596931888,31.7179,3.14931509273542,25.0025333333333,25.0025333333333,-0.010529536075354,-0.0195575773791043,-0.00528334470998743,-0.020676004554048
578,3.11079663865545,2.15101276993801,1.32954285714285,0.70871780638866,14.2724285714286,2.9234760547771,2.40342857142856,2.40342857142856,-0.225716795639529,-0.336072707581513,-0.0118295203936075,-0.286023476676685
579,71.7006212121211,9.44071861738261,41.0663939393939,5.85217127431855,49.471909090909,5.89672682483689,41.5291515151515,41.5291515151515,-0.0131910937010009,-0.0248530290074222,-0.00274027997796041,-0.0267641941562128
580,14.2802857923497,13.7009409422458,1.39472131147541,1.01567114134552,20.8906229508197,13.2282219577744,14.5835901639344,14.5835901639344,-0.0263240167560335,-0.160908543969629,-0.00494898747999047,-0.0414351335444185
581,7.65626086956521,3.77356462844341,4.55115217391304,2.49393226527826,14.7875869565217,2.89907461636784,6.63086956521739,6.63086956521739,-0.125985856905885,-0.235910069703685,-0.0112160129057264,-0.201185833902644
582,12.5186987221614,5.30710210144225,6.30993373493975,3.47991603766654,16.9978674698795,3.37102759616154,12.7699337349398,12.7699337349398,-0.0525846276842809,-0.111304083710901,-0.00389560278840408,-0.0303948295351209
583,4.15343382352943,2.27833162566373,7.35758823529415,6.44494411432844,17.6048823529412,4.56301371273257,14.9334117647059,14.9334117647059,-0.30584273941507,-0.134700795579915,-0.00193088820818969,-0.0182605669213143
584,25.2604816901408,4.42316975420826,5.08888732394366,3.68414563563298,24.0745915492957,3.64587898224452,19.9186056338028,19.9186056338028,-0.0238160723393722,-0.114524975360918,-0.00281950775021441,-0.0177042598889937
585,6.15860000000002,3.75050598091653,4.41588,2.92388524578694,14.17808,3.02814814611088,6.79752,6.79752,-0.129079655003201,-0.156012048561209,-0.012965458859173,-0.120157808083004
586,19.5296831831832,10.2153856814164,9.35378378378379,5.38675976174614,18.381,5.89609603518514,12.7791891891892,12.7791891891892,-0.0102422381360742,-0.0174262125662666,-0.0249379561861786,-0.0310443687164043
587,7.56206901960785,3.07699104333668,6.82507843137257,3.54754473392386,13.8021960784314,3.08265570975655,5.76756862745098,5.76756862745098,-0.154810929836934,-0.137549461963074,-0.0173314701258875,-0.18352425867066
588,6.01848221343874,4.20232933995693,3.28039130434783,2.29148465841405,13.4028260869565,3.27760969102841,3.61773913043479,3.61773913043479,-0.0675579516980159,-0.120774241665013,-0.0218870870001198,-0.107258194312082
589,7.52701604278075,4.16225909898664,5.67820588235294,3.20264684943109,13.9665,3.0453325909524,4.14414705882354,4.14414705882354,-0.116190539974894,-0.151183802666935,-0.0160197433890368,-0.195876112156459
590,23.1295421911422,3.88785829567959,12.9011060606061,2.73711899540461,21.671696969697,3.16815529218979,13.3818787878788,13.3818787878788,-0.0377489942411767,-0.064601143822132,-0.0124655910309256,-0.0626519654901248
591,20.1053521583901,8.00159581646482,11.3648481012658,5.22860769669716,16.2844810126582,6.44382233179782,21.8975443037975,21.8975443037975,-0.0251619721891924,-0.0483517764816702,-0.0177780797821075,-0.0045092999990835
592,11.8165272727273,5.29345856503779,8.7368,4.2620829835037,23.2598444444444,7.12491593073957,22.538,22.538,-0.0859977040713692,-0.0914582433037073,-0.000737971447353888,-0.000836404583255184
593,40.0307102564102,6.12278730929218,20.606375,3.19468284542579,36.0985,6.74838923427344,35.6208,35.6208,-0.012036066178314,-0.0241356978882161,-0.000294246952813102,-0.000322740883973196
594,20.7233064102564,3.74555533420844,10.2273,1.97930697874688,28.97215,6.61163836650111,28.456125,28.456125,-0.0292629187985308,-0.0596126659387394,-0.000268289169140319,-0.000368852998906628
595,6.24292857142858,4.13702744896145,6.233875,4.85344906506726,22.531,6.91172452691337,21.875125,21.875125,-0.137802111072789,-0.109366907759621,-0.000216321753648437,-0.000502601534076919
596,178.4934,13.7919434102639,117.8279,9.19983742240038,125.1377,10.0261943569474,125.1782,125.1782,-0.00291854949115853,-0.00274560884553119,-9.74830982681592e-05,-2.4764082175127e-05
597,85.0158205128205,6.65222519929042,51.1484615384615,5.08176308302624,64.4693846153846,19.1164309583005,66.2659230769231,66.2659230769231,-0.0134480833283549,-0.0186259316652856,-0.00157726827616041,-0.000133476946791994
598,13.7661561461794,6.49810739181063,8.26032558139535,4.13803732013962,25.2091162790698,18.0790851994317,26.8566976744186,26.8566976744186,-0.0844052176987235,-0.107386800563877,-0.0030277278059994,-0.00051755354690854
599,47.350678387458,4.71460925999181,25.9352,3.05440106956516,44.4566210526317,20.3000068340889,41.6801157894737,41.6801157894737,-0.022956707979669,-0.0420166825676848,-0.00283139304689548,-0.00269048153403486
600,5.90668421052632,3.87549221501464,3.63610256410256,2.36258629208704,25.4584615384615,22.3638817452956,27.8937692307692,27.8937692307692,-0.143640244046368,-0.185802295466306,-0.00536247549392905,-0.00105875979112933
601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
602,9.20729999999998,4.03667827321938,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,-0.326217883513476,0,0,0
603,9.818,5.55046697888417,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,-0.283357664233577,0,0,0
604,9.57246666666667,3.6790432855941,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,-0.290315087184064,0,0,0
605,8.651,4.1610711978424,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,-0.33015873015873,0,0,0
606,54.6498906892809,4.62439820375463,21.171390070922,2.4586615658491,37.634109929078,3.02227836857059,31.9810744680851,31.9810744680851,-0.0176058350167558,-0.0520717114772389,-0.00289169159659896,-0.0406148166503699
607,9.32312210424709,3.4872784815527,8.19000892857142,2.89051669332738,14.5398214285714,2.74348165351343,7.99449107142857,7.99449107142857,-0.217870790765266,-0.250224168964127,-0.0110466705150062,-0.259544686693616
608,13.1605480432645,3.35854248412961,9.75684955752212,2.52929186772184,16.4756150442478,2.84092676691044,9.87821681415928,9.87821681415928,-0.18118650784121,-0.232607986761925,-0.0121898808283228,-0.244567427879519
609,8.83568,2.94771355036361,10.716,4.22436120941707,15.17376,2.79440644319501,9.66247999999999,9.66247999999999,-0.25740042073202,-0.153861945896436,-0.00781000706196198,-0.200694869546516
611,6.43635704125178,2.8769859338909,4.56200000000001,2.09125676080297,15.0526842105263,3.59224365278838,6.13539473684211,6.13539473684211,-0.225533028549616,-0.264046732577991,-0.0185227446238016,-0.267657175162725
612,6.54317439024391,1.58024056008371,6.28648780487803,1.60694030490267,15.0590243902439,3.61969235239241,6.35963414634144,6.35963414634144,-0.38209182069107,-0.376851643762629,-0.0191415303998039,-0.369864569817623
613,9.44337532923618,2.75380961577355,7.55905882352941,2.23354408959596,15.5232941176471,3.41879615911188,7.9122205882353,7.9122205882353,-0.230721897795918,-0.278895875166201,-0.016100919226363,-0.280141341084181
614,8.34969132290184,2.97541359794278,7.36915789473685,2.28255405201471,15.2872631578947,3.50691124838744,7.57528947368421,7.57528947368421,-0.29178314783712,-0.316616516076229,-0.0170310043796984,-0.304073378363352
615,7.775567251462,2.2802254683035,6.88605263157896,2.00145229326015,15.3066842105263,3.49371475718575,7.23757894736843,7.23757894736843,-0.286796731835604,-0.301222000266465,-0.0170612589787612,-0.281175511198807
616,13.1684102564103,3.70788201058084,13.4132307692308,4.1793458956573,17.2603076923077,3.50019697419275,13.5466153846154,13.5466153846154,-0.156515812177113,-0.12202490344026,-0.00747542840054315,-0.115387513408999
617,8.31359999999993,3.57588058552884,11.224,5.00386077170645,16.2396,3.85682082898685,11.4362,11.4362,-0.316045807555615,-0.149658317802327,-0.0101908964575663,-0.136212574398021
618,12.0180151515152,3.32406530112602,12.4566666666667,4.12271749909634,16.7906666666667,3.50194173698858,12.6140833333333,12.6140833333333,-0.18226589307948,-0.140504611421606,-0.00837151617294857,-0.132103274517279
619,5.80728571428567,1.91282956544092,6.12714285714288,2.43370097823704,15.1041428571429,3.55376889155148,6.40842857142859,6.40842857142859,-0.40123726524314,-0.354765916476107,-0.0157877589030285,-0.334880272814882
620,8.32970909090911,3.44406935097938,8.08972727272725,4.01111431582091,15.7665454545454,3.56516587693253,8.5191818181818,8.5191818181818,-0.23225271282092,-0.227556813269524,-0.0124249775081953,-0.203456101693464
621,3.79303571428569,1.90157893608292,3.21725,1.58284604086724,15.101875,3.54899386683632,4.748125,4.748125,-0.351681154440222,-0.355664038052322,-0.0163487294724929,-0.255137657855518
622,6.06090374331551,3.78468684844632,2.50044117647059,1.52773461431346,15.3115294117647,3.43633319675586,5.53379411764707,5.53379411764707,-0.0966329443858679,-0.166715674762802,-0.0149183690506039,-0.158188854825553
623,6.46833333333336,2.86928310965319,6.15066666666666,2.39065618916493,15.114,3.55854222657732,6.45799999999999,6.45799999999999,-0.315785762127013,-0.328456527277359,-0.016015625,-0.307923126395224
624,3.70976333333335,1.79178673375034,2.56316,1.23078611011372,15.23248,3.52314189018529,4.73735999999999,4.73735999999999,-0.27012194920235,-0.304713439378488,-0.0162692774663535,-0.209997598655245
625,6.53126600985223,3.98074462152215,2.78051724137932,1.74336856500685,15.4718965517241,3.48025175997887,5.44775862068965,5.44775862068965,-0.0865849940886499,-0.195596656072741,-0.0146457481422383,-0.128166215985421
626,9.7149090909091,3.9168097565745,3.22616363636363,2.2655205260597,15.8814181818182,3.31556735363093,8.22678181818182,8.22678181818182,-0.0512937566731271,-0.149719910088532,-0.0126733658096044,-0.0918026535032131
627,6.92062770562771,3.59823383935658,2.80686363636363,1.70351820837634,15.3889545454545,3.47436337358057,3.57754545454546,3.57754545454546,-0.0814635082505541,-0.171616763272337,-0.0154849628651692,-0.147972936413355
628,4.93881773399016,3.69406622444738,1.63799999999999,1.10530309703521,15.1297931034483,3.53499737441415,4.40137931034483,4.40137931034483,-0.104503074586897,-0.204254962713523,-0.0165263136689449,-0.188014885982812
629,32.8723894736842,3.66342487721151,19.0372,3.25154558767191,28.20065,3.53030028433809,19.28905,19.28905,-0.0456142827977007,-0.0731487634891549,-0.00800263119478464,-0.0694811945381804
630,23.4977010060362,8.42739255240339,10.976,4.97372270252055,22.3926619718311,5.00295501580552,16.3719718309859,16.3719718309859,-0.0197982440941598,-0.0590212708623615,-0.00799467396126016,-0.0601722301992119
631,9.7439696969697,4.27784182642846,7.08533333333334,3.42969190516322,15.86375,3.39281244404213,7.98091666666667,7.98091666666667,-0.0971548744636657,-0.133945851238252,-0.0125835749568012,-0.131494227856826
632,17.6287428307123,2.91032741206676,10.5824680851064,2.15456258498076,20.7237234042553,3.47694376241142,10.7118297872341,10.7118297872341,-0.0923389695343845,-0.143440216180024,-0.0115727421545115,-0.14559719231146
