FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s,RL_Eg_d,RL_Cm_d,RL_Ca_d,RL_Ch_d
657,12.0431868131868,1.7203039707428,11.9304285714286,1.61551606536846,15.6842857142857,3.08705448860556,12.0463571428572,12.0463571428572,-0.00221148094566487,-0.0011422283619478,-9.10746812386946e-05,-0.00123772637363909
658,9.1457105263158,2.69230021375167,8.8584,2.98273635377922,15.69805,3.13284110527344,4.18715,4.18715,-0.000897515360103771,-8.46582347062926e-05,-6.05134084975549e-05,-9.55212475072698e-05
659,10.6449090909091,1.31711490841012,11.2199117647059,2.28937298409875,15.790705882353,3.16869657657463,11.7281470588235,11.7281470588235,-0.000990178016240727,-0.00144230265844476,1.49010199748487e-05,-0.00103965207980576
660,13.0267373004354,5.21541332018775,7.44864150943396,2.41381210974415,16.9607547169811,3.8342163651363,8.91100000000001,8.91100000000001,-0.000609961139753984,-0.000402595857063264,-5.78438483068429e-05,-0.000452912928546305
661,11.541288172043,0.993776598246043,10.8991612903226,0.744523411395046,15.4545806451613,3.15835276546977,10.8445483870968,10.8445483870968,-0.00117606157284566,-0.00138321579939822,-0.000162781476302694,-0.00154736235602908
662,12.5841820931639,5.1057197979117,3.9886551724138,1.85291609445938,16.9648793103448,3.46059944637555,9.70017241379312,9.70017241379312,0.000321712522402676,0.00222242439208269,-5.69094702435546e-05,0.000140436704822783
663,61.8682461538462,12.9614355674032,29.092923076923,6.57879354627615,43.2619615384615,8.3110740330742,37.6291153846154,37.6291153846154,2.387212655303e-06,2.64405471023848e-06,-9.77932508416901e-06,-5.31475078416887e-05
664,12.786619047619,2.21282852412864,12.5074285714285,1.97198669037527,15.8762857142857,3.16358247086563,12.5134285714286,12.5134285714286,-0.00401333822945664,-0.00235873243769808,-0.000197920040303687,-0.00236896653834699
665,9.8363601190476,4.56561492609319,2.873828125,1.64444256313288,16.54671875,3.35145465987598,8.443921875,8.443921875,0.00116706297464691,0.00619279731718395,-1.51085074117393e-05,0.000373929349566553
666,5.87159346938776,3.02577673383344,3.12703999999999,1.37745381680019,15.42264,3.19110340969568,3.86434000000001,3.86434000000001,0.00163125185559428,0.00280924099183001,-6.22422780674395e-05,0.00225643472938302
667,9.87977272727272,2.12282809926711,8.818,1.889345437377,15.5120833333333,3.17645517387517,7.52549999999999,7.52549999999999,-0.00378128151068083,-0.00279890305617487,-2.14881627083943e-05,-0.00334403867165698
668,11.3583260869565,1.23255568691282,10.2578333333333,1.14735422920859,15.4942916666667,3.14803026086834,9.75133333333333,9.75133333333333,-0.00247559565440649,-0.0022412164982714,-8.0668364287504e-05,-0.00312227120737827
